filename,face_detected,confidence,gender_preds,gender,age,total_faces,error
best_image_1105.png,?,?,"[-1.6993180513381958, 3.170527696609497]",Male,24.23234748840332,?,
best_image_3879.png,?,?,"[-2.0606400966644287, 3.356513023376465]",Male,18.182151794433594,?,
init_image_4810.png,?,?,"[1.0181478261947632, -0.7539839148521423]",Female,14.523153305053711,?,
best_image_9002.png,?,?,"[-2.9844412803649902, 4.281320095062256]",Male,13.040637969970703,?,
init_image_9013.png,?,?,"[-0.9798067212104797, 1.5888230800628662]",Male,35.14420700073242,?,
init_image_9745.png,?,?,"[6.698861598968506, -6.736939430236816]",Female,15.578649520874023,?,
init_image_2986.png,?,?,"[-1.0926823616027832, 1.7543373107910156]",Male,14.192300796508789,?,
best_image_9978.png,?,?,"[-0.5949337482452393, 1.177551507949829]",Male,21.566192626953125,?,
init_image_1098.png,?,?,"[-1.0374218225479126, 2.1861073970794678]",Male,29.87531280517578,?,
best_image_6496.png,?,?,"[-3.6115801334381104, 4.93972110748291]",Male,21.17203712463379,?,
best_image_423.png,?,?,"[10.303505897521973, -10.456140518188477]",Female,15.420823097229004,?,
init_image_1801.png,?,?,"[-0.016393572092056274, 0.4012671113014221]",Male,37.32978820800781,?,
init_image_3138.png,?,?,"[-7.6946635246276855, 10.188605308532715]",Male,16.662832260131836,?,
init_image_5059.png,?,?,"[-0.30956465005874634, 0.7261316180229187]",Male,20.814401626586914,?,
init_image_6635.png,?,?,"[-2.8472156524658203, 4.330706596374512]",Male,33.556846618652344,?,
best_image_4915.png,?,?,"[-0.8206838965415955, 1.831923484802246]",Male,22.965694427490234,?,
init_image_811.png,?,?,"[-3.2319180965423584, 5.19334602355957]",Male,35.48723602294922,?,
best_image_2448.png,?,?,"[1.3923091888427734, -0.987646758556366]",Female,17.972087860107422,?,
init_image_5700.png,?,?,"[-3.016958713531494, 4.57755184173584]",Male,32.14789581298828,?,
best_image_5154.png,?,?,"[5.717832565307617, -5.766550540924072]",Female,15.562352180480957,?,
init_image_1901.png,?,?,"[0.6720641255378723, 0.12888608872890472]",Female,32.859622955322266,?,
best_image_3376.png,?,?,"[-5.10243034362793, 6.660247325897217]",Male,9.177849769592285,?,
best_image_4045.png,?,?,"[-6.781179428100586, 8.882156372070312]",Male,17.46706771850586,?,
init_image_4486.png,?,?,"[4.5788960456848145, -4.6918511390686035]",Female,14.830930709838867,?,
