filename,face_detected,confidence,gender_preds,gender,age,total_faces,error
best_image_1105.png,?,?,"[2.8137834072113037, -2.4913642406463623]",Female,22.306751251220703,?,
best_image_3879.png,?,?,"[6.3664422035217285, -6.254106521606445]",Female,23.220474243164062,?,
init_image_4810.png,?,?,"[1.0236495733261108, -0.7606514692306519]",Female,14.540172576904297,?,
best_image_9002.png,?,?,"[9.504496574401855, -9.61097240447998]",Female,14.64532470703125,?,
init_image_9013.png,?,?,"[-0.9792817831039429, 1.5913316011428833]",Male,35.057952880859375,?,
init_image_9745.png,?,?,"[6.72731351852417, -6.765172958374023]",Female,15.5248441696167,?,
init_image_2986.png,?,?,"[-1.1031124591827393, 1.7684097290039062]",Male,14.295863151550293,?,
best_image_9978.png,?,?,"[-3.6700408458709717, 5.640305042266846]",Male,27.755746841430664,?,
init_image_1098.png,?,?,"[-1.0319396257400513, 2.1758604049682617]",Male,29.95743751525879,?,
best_image_6496.png,?,?,"[4.509920120239258, -4.437839984893799]",Female,21.35106658935547,?,
best_image_423.png,?,?,"[6.859694957733154, -6.8063154220581055]",Female,14.010481834411621,?,
init_image_1801.png,?,?,"[-0.022517304867506027, 0.4091927707195282]",Male,37.3905029296875,?,
init_image_3138.png,?,?,"[-7.731650352478027, 10.23680591583252]",Male,16.674156188964844,?,
init_image_5059.png,?,?,"[-0.3087020218372345, 0.7258533835411072]",Male,20.829126358032227,?,
init_image_6635.png,?,?,"[-2.838897228240967, 4.318673133850098]",Male,33.57334899902344,?,
best_image_4915.png,?,?,"[8.847777366638184, -8.694864273071289]",Female,15.087800025939941,?,
init_image_811.png,?,?,"[-3.246929168701172, 5.216615200042725]",Male,35.5797119140625,?,
best_image_2448.png,?,?,"[1.8324520587921143, -1.4164409637451172]",Female,18.956993103027344,?,
init_image_5700.png,?,?,"[-3.007596731185913, 4.562901496887207]",Male,32.1141242980957,?,
best_image_5154.png,?,?,"[9.601408004760742, -9.874085426330566]",Female,16.43362808227539,?,
init_image_1901.png,?,?,"[0.6628612279891968, 0.12570597231388092]",Female,32.859466552734375,?,
best_image_3376.png,?,?,"[-5.314616680145264, 6.719535827636719]",Male,13.207015037536621,?,
best_image_4045.png,?,?,"[-3.888270854949951, 5.335597038269043]",Male,12.378143310546875,?,
init_image_4486.png,?,?,"[4.574281692504883, -4.687853813171387]",Female,14.819764137268066,?,
best_image_7398.png,?,?,"[10.694422721862793, -10.918068885803223]",Female,19.712032318115234,?,
best_image_1006.png,?,?,"[6.2402424812316895, -6.3662567138671875]",Female,13.818244934082031,?,
init_image_8714.png,?,?,"[0.8967511057853699, -0.7979540228843689]",Female,14.924050331115723,?,
best_image_6409.png,?,?,"[6.88166618347168, -7.036198139190674]",Female,16.68000602722168,?,
init_image_7728.png,?,?,"[1.1862678527832031, -0.971967875957489]",Female,21.84519386291504,?,
init_image_4150.png,?,?,"[1.558992624282837, -0.9805542826652527]",Female,14.923530578613281,?,
init_image_33.png,?,?,"[-0.8982254266738892, 1.6401196718215942]",Male,27.069242477416992,?,
init_image_3917.png,?,?,"[-6.8095622062683105, 9.467808723449707]",Male,15.504176139831543,?,
init_image_5364.png,?,?,"[-4.865085601806641, 6.94610595703125]",Male,25.653860092163086,?,
best_image_9530.png,?,?,"[11.592608451843262, -11.832560539245605]",Female,15.559468269348145,?,
best_image_2223.png,?,?,"[3.9422600269317627, -3.8186357021331787]",Female,23.387042999267578,?,
best_image_9931.png,?,?,"[1.5128519535064697, -1.0647047758102417]",Female,19.523218154907227,?,
best_image_1009.png,?,?,"[12.848735809326172, -13.203839302062988]",Female,17.83544921875,?,
init_image_2384.png,?,?,"[3.120682954788208, -2.8710107803344727]",Female,21.526424407958984,?,
best_image_2666.png,?,?,"[4.541780948638916, -4.502160549163818]",Female,19.01967430114746,?,
best_image_6006.png,?,?,"[6.210703372955322, -6.342757225036621]",Female,14.044916152954102,?,
best_image_3936.png,?,?,"[3.0864832401275635, -2.9518442153930664]",Female,19.46769142150879,?,
init_image_3317.png,?,?,"[4.9073615074157715, -4.839120864868164]",Female,13.59815788269043,?,
init_image_2772.png,?,?,"[-1.670803427696228, 3.255718231201172]",Male,27.579992294311523,?,
best_image_4138.png,?,?,"[5.307986736297607, -5.298586845397949]",Female,22.459644317626953,?,
init_image_941.png,?,?,"[1.0477933883666992, -0.40422365069389343]",Female,16.270315170288086,?,
best_image_622.png,?,?,"[0.5188152194023132, 0.26868191361427307]",Female,17.685068130493164,?,
best_image_3093.png,?,?,"[7.367801666259766, -7.347380638122559]",Female,16.59193992614746,?,
best_image_6270.png,?,?,"[7.033210277557373, -7.190895080566406]",Female,20.150924682617188,?,
init_image_1585.png,?,?,"[-5.935703277587891, 7.937283515930176]",Male,16.67755889892578,?,
init_image_5154.png,?,?,"[3.442203998565674, -3.3305866718292236]",Female,14.052995681762695,?,
best_image_3622.png,?,?,"[-0.19502635300159454, 1.3208098411560059]",Male,15.534322738647461,?,
best_image_3426.png,?,?,"[10.42224407196045, -10.767263412475586]",Female,18.31252670288086,?,
init_image_7917.png,?,?,"[-8.534972190856934, 11.165891647338867]",Male,15.547499656677246,?,
init_image_2906.png,?,?,"[1.108194351196289, -0.7132382988929749]",Female,10.235862731933594,?,
best_image_9507.png,?,?,"[-5.245042324066162, 7.423292636871338]",Male,11.571921348571777,?,
best_image_9649.png,?,?,"[4.567690372467041, -4.606960296630859]",Female,16.450233459472656,?,
best_image_7493.png,?,?,"[2.4770443439483643, -2.17716646194458]",Female,20.170169830322266,?,
init_image_4348.png,?,?,"[0.01192358136177063, 0.39638471603393555]",Male,25.251365661621094,?,
best_image_4005.png,?,?,"[-4.865082740783691, 6.39674186706543]",Male,13.53038215637207,?,
init_image_7362.png,?,?,"[-1.4878504276275635, 2.7391631603240967]",Male,26.21288299560547,?,
best_image_2348.png,?,?,"[7.257477760314941, -7.203946590423584]",Female,16.317569732666016,?,
init_image_8576.png,?,?,"[-2.437101125717163, 4.176422595977783]",Male,35.853511810302734,?,
