filename,face_detected,confidence,gender_preds,gender,age,total_faces,error
best_image_1492.png,?,?,"[1.4888017177581787, -0.8903945088386536]",Female,19.588184356689453,?,
best_image_2846.png,?,?,"[5.8634748458862305, -5.585897922515869]",Female,13.97910213470459,?,
init_image_998.png,?,?,"[2.893630266189575, -2.7516608238220215]",Female,9.353610038757324,?,
init_image_2929.png,?,?,"[-3.534682512283325, 5.196684837341309]",Male,40.29484558105469,?,
best_image_6987.png,?,?,"[7.099666118621826, -7.228817939758301]",Female,17.056442260742188,?,
best_image_6009.png,?,?,"[2.8187479972839355, -2.7343497276306152]",Female,22.541189193725586,?,
best_image_2291.png,?,?,"[9.858524322509766, -10.052324295043945]",Female,16.011383056640625,?,
init_image_4202.png,?,?,"[4.490527153015137, -4.348461151123047]",Female,12.349299430847168,?,
init_image_6389.png,?,?,"[-1.9350712299346924, 3.2383532524108887]",Male,28.00981330871582,?,
best_image_3425.png,?,?,"[7.775932312011719, -7.761816501617432]",Female,14.387451171875,?,
init_image_4368.png,?,?,"[-2.2805066108703613, 3.084502935409546]",Male,15.082282066345215,?,
best_image_1888.png,?,?,"[1.847991943359375, -1.4634023904800415]",Female,18.112701416015625,?,
best_image_2671.png,?,?,"[8.096044540405273, -8.060323715209961]",Female,20.428333282470703,?,
init_image_5253.png,?,?,"[-1.5799294710159302, 2.5655620098114014]",Male,11.079572677612305,?,
init_image_5666.png,?,?,"[-0.7565038204193115, 1.6879836320877075]",Male,26.214599609375,?,
best_image_5522.png,?,?,"[4.526313781738281, -4.461607933044434]",Female,13.58938217163086,?,
init_image_2841.png,?,?,"[2.9809587001800537, -2.789870500564575]",Female,18.772314071655273,?,
init_image_6041.png,?,?,"[4.611555576324463, -4.335232257843018]",Female,12.716411590576172,?,
init_image_7021.png,?,?,"[-3.432316541671753, 4.414709091186523]",Male,14.631608963012695,?,
best_image_2318.png,?,?,"[6.160523414611816, -6.1510162353515625]",Female,18.908172607421875,?,
init_image_9646.png,?,?,"[-2.7039906978607178, 4.434603214263916]",Male,35.757320404052734,?,
best_image_3889.png,?,?,"[2.9829049110412598, -2.7647643089294434]",Female,20.34151840209961,?,
best_image_8655.png,?,?,"[-3.9728293418884277, 5.466953277587891]",Male,16.591995239257812,?,
init_image_4511.png,?,?,"[4.21162223815918, -4.1796183586120605]",Female,14.377135276794434,?,
best_image_8824.png,?,?,"[5.8192596435546875, -5.739132404327393]",Female,16.6539249420166,?,
best_image_4999.png,?,?,"[1.2647758722305298, -0.9000692367553711]",Female,19.811777114868164,?,
init_image_2326.png,?,?,"[3.476370334625244, -3.015191078186035]",Female,15.835436820983887,?,
init_image_4711.png,?,?,"[2.2537894248962402, -2.118420362472534]",Female,12.399532318115234,?,
init_image_1946.png,?,?,"[-3.127786636352539, 4.508443832397461]",Male,36.8565788269043,?,
init_image_5043.png,?,?,"[-4.325941562652588, 6.216284275054932]",Male,16.138811111450195,?,
best_image_6444.png,?,?,"[-5.147489547729492, 7.4168500900268555]",Male,21.330080032348633,?,
init_image_321.png,?,?,"[1.9674046039581299, -1.512810230255127]",Female,25.689361572265625,?,
init_image_352.png,?,?,"[-1.057419776916504, 2.274779796600342]",Male,26.4488468170166,?,
init_image_2287.png,?,?,"[-5.5087361335754395, 7.891422748565674]",Male,32.137088775634766,?,
best_image_579.png,?,?,"[8.798852920532227, -8.883919715881348]",Female,14.904499053955078,?,
init_image_150.png,?,?,"[-2.2186810970306396, 3.8602120876312256]",Male,34.4002571105957,?,
init_image_3153.png,?,?,"[-5.717859745025635, 7.586018085479736]",Male,16.898115158081055,?,
best_image_1565.png,?,?,"[6.137241840362549, -6.083770275115967]",Female,19.77940559387207,?,
init_image_9253.png,?,?,"[-0.3810451626777649, 1.0049054622650146]",Male,9.733294486999512,?,
best_image_1103.png,?,?,"[6.928906440734863, -7.123129844665527]",Female,14.779842376708984,?,
best_image_5638.png,?,?,"[4.851254463195801, -4.861776351928711]",Female,19.336217880249023,?,
best_image_5662.png,?,?,"[9.022587776184082, -9.370840072631836]",Female,19.403682708740234,?,
init_image_6238.png,?,?,"[2.4727835655212402, -2.3357787132263184]",Female,12.57284927368164,?,
best_image_2668.png,?,?,"[12.013671875, -12.229022026062012]",Female,18.574987411499023,?,
init_image_3825.png,?,?,"[1.3344298601150513, -1.0539069175720215]",Female,26.322786331176758,?,
best_image_366.png,?,?,"[3.2619974613189697, -3.048285484313965]",Female,24.997591018676758,?,
best_image_8613.png,?,?,"[3.697423219680786, -3.5778863430023193]",Female,24.72856330871582,?,
init_image_4065.png,?,?,"[3.9914348125457764, -3.758836269378662]",Female,11.305438995361328,?,
best_image_478.png,?,?,"[10.659262657165527, -10.698844909667969]",Female,15.708785057067871,?,
init_image_8441.png,?,?,"[2.4994008541107178, -2.336738348007202]",Female,12.452845573425293,?,
init_image_5628.png,?,?,"[5.370029449462891, -5.399109840393066]",Female,15.264208793640137,?,
init_image_9209.png,?,?,"[4.755276679992676, -4.803001403808594]",Female,14.558307647705078,?,
init_image_4051.png,?,?,"[0.24899326264858246, 0.35446494817733765]",Male,15.264545440673828,?,
best_image_442.png,?,?,"[4.0909423828125, -3.9922404289245605]",Female,21.81503677368164,?,
init_image_8250.png,?,?,"[2.419206142425537, -2.3170762062072754]",Female,13.175921440124512,?,
init_image_9054.png,?,?,"[-3.559062957763672, 5.529921531677246]",Male,33.39952850341797,?,
best_image_5763.png,?,?,"[7.357436180114746, -7.021472454071045]",Female,13.911334037780762,?,
init_image_2645.png,?,?,"[4.69957971572876, -4.788613319396973]",Female,18.966453552246094,?,
best_image_7315.png,?,?,"[3.376032829284668, -2.7203731536865234]",Female,20.60598373413086,?,
init_image_7601.png,?,?,"[1.1836328506469727, -0.9425764679908752]",Female,24.751201629638672,?,
init_image_5064.png,?,?,"[-5.479623794555664, 7.777255058288574]",Male,23.776897430419922,?,
init_image_8675.png,?,?,"[-1.2471263408660889, 2.0406832695007324]",Male,14.823263168334961,?,
best_image_5036.png,?,?,"[7.334473609924316, -7.367683410644531]",Female,17.925649642944336,?,
init_image_2899.png,?,?,"[-4.649559497833252, 6.463857173919678]",Male,35.737579345703125,?,
best_image_9237.png,?,?,"[3.9480769634246826, -3.7818524837493896]",Female,17.23086929321289,?,
init_image_538.png,?,?,"[0.5149719715118408, -0.3379460275173187]",Female,15.994954109191895,?,
best_image_9065.png,?,?,"[7.295046329498291, -7.027303695678711]",Female,15.788216590881348,?,
best_image_3878.png,?,?,"[6.674922943115234, -6.699578285217285]",Female,14.435762405395508,?,
best_image_9243.png,?,?,"[3.041152238845825, -2.8490309715270996]",Female,19.267168045043945,?,
init_image_5651.png,?,?,"[1.9038933515548706, -1.712786316871643]",Female,12.282073020935059,?,
best_image_699.png,?,?,"[5.0436625480651855, -4.888766765594482]",Female,14.323819160461426,?,
init_image_7622.png,?,?,"[1.3299037218093872, -1.3317835330963135]",Female,14.573196411132812,?,
best_image_9745.png,?,?,"[6.882543087005615, -7.124301433563232]",Female,17.853145599365234,?,
best_image_8503.png,?,?,"[-1.4785038232803345, 2.917145252227783]",Male,21.192424774169922,?,
init_image_8111.png,?,?,"[0.3772701621055603, 0.24231749773025513]",Female,22.673194885253906,?,
init_image_3086.png,?,?,"[-1.6244782209396362, 2.564063787460327]",Male,41.00847244262695,?,
best_image_2221.png,?,?,"[0.004265971481800079, 0.4061319828033447]",Male,23.411109924316406,?,
init_image_3136.png,?,?,"[0.659523069858551, -0.2619462013244629]",Female,13.077362060546875,?,
init_image_4018.png,?,?,"[1.5141373872756958, -1.379636526107788]",Female,8.71349811553955,?,
best_image_3837.png,?,?,"[1.4764690399169922, -1.0390429496765137]",Female,22.402271270751953,?,
best_image_8544.png,?,?,"[4.862181663513184, -4.7177276611328125]",Female,19.311594009399414,?,
best_image_7540.png,?,?,"[11.135709762573242, -11.323535919189453]",Female,17.543384552001953,?,
init_image_8954.png,?,?,"[7.364876747131348, -7.552892684936523]",Female,12.437307357788086,?,
init_image_9291.png,?,?,"[-4.62601900100708, 6.174587249755859]",Male,15.312426567077637,?,
best_image_2200.png,?,?,"[8.193653106689453, -8.420378684997559]",Female,18.452816009521484,?,
best_image_9160.png,?,?,"[9.835359573364258, -9.711723327636719]",Female,14.984036445617676,?,
best_image_6820.png,?,?,"[11.40566349029541, -11.522494316101074]",Female,15.150708198547363,?,
init_image_5991.png,?,?,"[4.760446071624756, -4.615177631378174]",Female,15.966500282287598,?,
best_image_6146.png,?,?,"[8.765911102294922, -8.806295394897461]",Female,17.389646530151367,?,
init_image_6618.png,?,?,"[1.5352119207382202, -1.208883285522461]",Female,27.585098266601562,?,
best_image_9497.png,?,?,"[4.560323238372803, -4.312470436096191]",Female,19.069232940673828,?,
best_image_4056.png,?,?,"[4.2152252197265625, -4.059553146362305]",Female,22.7731990814209,?,
best_image_2682.png,?,?,"[7.8867926597595215, -7.694931983947754]",Female,20.699750900268555,?,
init_image_3115.png,?,?,"[-2.4190502166748047, 3.4503684043884277]",Male,41.27982711791992,?,
init_image_7068.png,?,?,"[0.0697212666273117, 0.3914605677127838]",Male,17.581872940063477,?,
best_image_6923.png,?,?,"[2.6034536361694336, -2.365786075592041]",Female,20.43661880493164,?,
init_image_8718.png,?,?,"[-1.9649863243103027, 3.239414691925049]",Male,23.117996215820312,?,
init_image_4585.png,?,?,"[-6.567777156829834, 8.530961036682129]",Male,20.857500076293945,?,
best_image_2752.png,?,?,"[10.081486701965332, -10.138513565063477]",Female,13.978275299072266,?,
init_image_5633.png,?,?,"[-5.7614312171936035, 7.927569389343262]",Male,17.278467178344727,?,
best_image_4514.png,?,?,"[6.84543514251709, -6.950671195983887]",Female,17.075284957885742,?,
best_image_1534.png,?,?,"[6.435314655303955, -6.259873867034912]",Female,13.72573471069336,?,
init_image_3562.png,?,?,"[-2.0462985038757324, 3.030151605606079]",Male,21.9881591796875,?,
best_image_2252.png,?,?,"[8.723705291748047, -8.907393455505371]",Female,18.957754135131836,?,
init_image_5273.png,?,?,"[-0.6998843550682068, 1.3885005712509155]",Male,18.123188018798828,?,
init_image_8518.png,?,?,"[-4.193330764770508, 5.987168788909912]",Male,27.54829216003418,?,
best_image_5331.png,?,?,"[8.464146614074707, -8.42724895477295]",Female,13.938457489013672,?,
init_image_3839.png,?,?,"[-0.451435923576355, 1.18458092212677]",Male,14.501103401184082,?,
best_image_702.png,?,?,"[6.042681694030762, -5.936413764953613]",Female,12.116049766540527,?,
best_image_85.png,?,?,"[6.210559844970703, -6.212594032287598]",Female,20.95364761352539,?,
init_image_6903.png,?,?,"[-0.1608107089996338, 0.73075270652771]",Male,21.167022705078125,?,
best_image_547.png,?,?,"[12.71374797821045, -12.992565155029297]",Female,16.344018936157227,?,
init_image_3189.png,?,?,"[-2.82319974899292, 4.221551895141602]",Male,14.102164268493652,?,
init_image_114.png,?,?,"[-0.1820833534002304, 0.7397884130477905]",Male,28.33576011657715,?,
best_image_3690.png,?,?,"[2.3667104244232178, -1.9487106800079346]",Female,19.003198623657227,?,
init_image_303.png,?,?,"[-0.8963327407836914, 1.5911786556243896]",Male,20.00994110107422,?,
init_image_4791.png,?,?,"[-4.10438346862793, 5.802658557891846]",Male,14.633804321289062,?,
best_image_5227.png,?,?,"[2.6528708934783936, -2.131152629852295]",Female,15.780237197875977,?,
init_image_1942.png,?,?,"[3.7245359420776367, -3.590292453765869]",Female,14.24287223815918,?,
best_image_6751.png,?,?,"[4.24864387512207, -4.022730827331543]",Female,23.92244529724121,?,
best_image_897.png,?,?,"[3.4695990085601807, -3.313474178314209]",Female,22.34733009338379,?,
init_image_6688.png,?,?,"[-4.069491386413574, 6.028021812438965]",Male,30.67654037475586,?,
init_image_5876.png,?,?,"[-0.25818195939064026, 0.9564493894577026]",Male,13.905943870544434,?,
init_image_1600.png,?,?,"[0.29034852981567383, 0.7867966890335083]",Male,15.784049987792969,?,
best_image_4065.png,?,?,"[6.3161940574646, -5.985837459564209]",Female,14.051889419555664,?,
best_image_8388.png,?,?,"[8.145817756652832, -8.159964561462402]",Female,15.203815460205078,?,
best_image_9640.png,?,?,"[3.95696759223938, -3.7833502292633057]",Female,26.824844360351562,?,
init_image_343.png,?,?,"[3.312563419342041, -3.0689566135406494]",Female,13.588066101074219,?,
init_image_5179.png,?,?,"[4.695634841918945, -4.546265125274658]",Female,14.83103084564209,?,
best_image_2997.png,?,?,"[3.9399991035461426, -3.7675228118896484]",Female,21.21204376220703,?,
best_image_9653.png,?,?,"[7.41974401473999, -7.260615825653076]",Female,13.949353218078613,?,
best_image_2027.png,?,?,"[1.6276702880859375, -0.8999636769294739]",Female,19.806270599365234,?,
init_image_3894.png,?,?,"[0.8513798117637634, -0.615827202796936]",Female,19.271198272705078,?,
best_image_8424.png,?,?,"[3.606520652770996, -3.2278330326080322]",Female,20.481149673461914,?,
best_image_6885.png,?,?,"[3.0212337970733643, -2.8551602363586426]",Female,19.260717391967773,?,
best_image_3165.png,?,?,"[7.564987659454346, -7.391571998596191]",Female,13.866055488586426,?,
best_image_1739.png,?,?,"[9.532697677612305, -9.545025825500488]",Female,14.211445808410645,?,
best_image_7434.png,?,?,"[6.331019878387451, -6.357045650482178]",Female,16.635507583618164,?,
init_image_6983.png,?,?,"[-3.2939982414245605, 4.6008172035217285]",Male,14.847945213317871,?,
best_image_2251.png,?,?,"[2.8849427700042725, -2.284852981567383]",Female,17.474441528320312,?,
init_image_215.png,?,?,"[5.574187278747559, -5.540596008300781]",Female,14.104349136352539,?,
init_image_1309.png,?,?,"[2.2108664512634277, -2.174177646636963]",Female,9.999588012695312,?,
best_image_3782.png,?,?,"[5.5399370193481445, -5.494254112243652]",Female,12.752458572387695,?,
init_image_9695.png,?,?,"[3.05155611038208, -2.7807607650756836]",Female,17.716398239135742,?,
init_image_4349.png,?,?,"[3.532886266708374, -3.2105417251586914]",Female,13.794626235961914,?,
init_image_2137.png,?,?,"[-4.4031243324279785, 5.944072723388672]",Male,18.138574600219727,?,
init_image_8082.png,?,?,"[1.6393119096755981, -1.2464945316314697]",Female,26.69835662841797,?,
init_image_950.png,?,?,"[1.9536168575286865, -1.3663561344146729]",Female,10.977027893066406,?,
init_image_3713.png,?,?,"[0.6532186269760132, -0.11200369894504547]",Female,27.99161720275879,?,
init_image_9705.png,?,?,"[2.078742265701294, -1.7307242155075073]",Female,12.21845817565918,?,
best_image_5328.png,?,?,"[2.7949373722076416, -2.6735622882843018]",Female,23.906349182128906,?,
best_image_7489.png,?,?,"[1.532396912574768, -1.1762357950210571]",Female,22.177806854248047,?,
best_image_5364.png,?,?,"[2.2947754859924316, -1.7676527500152588]",Female,19.50942039489746,?,
init_image_1698.png,?,?,"[-4.677036762237549, 6.227745056152344]",Male,17.342031478881836,?,
best_image_7755.png,?,?,"[7.383060455322266, -7.40815544128418]",Female,14.435129165649414,?,
init_image_9469.png,?,?,"[-4.403702735900879, 6.06751823425293]",Male,10.29306697845459,?,
init_image_7259.png,?,?,"[-6.854924201965332, 8.983648300170898]",Male,13.038919448852539,?,
init_image_2292.png,?,?,"[-4.2425618171691895, 6.565748691558838]",Male,39.3266487121582,?,
best_image_2803.png,?,?,"[8.144547462463379, -8.393221855163574]",Female,16.361509323120117,?,
best_image_5899.png,?,?,"[3.943488836288452, -3.8325624465942383]",Female,22.38272476196289,?,
init_image_6610.png,?,?,"[0.2074047476053238, 0.2977546751499176]",Male,13.599299430847168,?,
best_image_6282.png,?,?,"[-2.9174888134002686, 4.358272552490234]",Male,24.428253173828125,?,
best_image_6955.png,?,?,"[1.659933090209961, -1.3141233921051025]",Female,19.57438087463379,?,
best_image_8711.png,?,?,"[8.172204971313477, -8.299060821533203]",Female,14.242899894714355,?,
init_image_7900.png,?,?,"[3.908169984817505, -3.9778690338134766]",Female,13.294289588928223,?,
init_image_4180.png,?,?,"[-5.15672492980957, 7.045900344848633]",Male,16.093290328979492,?,
best_image_9438.png,?,?,"[-2.5862250328063965, 3.8841946125030518]",Male,14.799033164978027,?,
init_image_4038.png,?,?,"[1.3983738422393799, -1.255971908569336]",Female,34.69597625732422,?,
init_image_918.png,?,?,"[-2.059436559677124, 3.4553427696228027]",Male,23.19949722290039,?,
